ID_POLYGON,ID_COBER,CODE_ABREV,DESC_COBER,SUPERF_POR,ATRIBUTOS,SIOSE_CODE,SUPERF_HA,SUP_HA,clip_area_ha
91d0451c-47d5-493a-8e99-ed5234152e7a,881,NRV,Red Viaria,100.0,,NRV(75VAP_25SNE),3.45454050163,3.45454050163,3.4545405016250617
91d3c926-f7cc-40f5-ae32-d8a0ba716499,103,LAA,Lámina de Agua Artificial,100.0,,LAA,1.04562829409,1.04562829409,1.0456282940863355
922a0fa9-870d-4fd5-84ec-7557c483b8a1,600,,No Predefinida,100.0,12,R(70UENec(45SNE_30EDFea_25VAP)_30TCO(70EDFnv_15VAP_15SNE)),4.07647429883,4.07647429883,4.076474298827648
922f899e-bb3f-488c-aa1b-a208f0ba8385,232,LOL,Olivar,100.0,"31,35",LOLscab,4.97508476967,4.97508476967,4.9750847696686
9240415f-f582-4b13-a973-75b9a11ca493,600,,No Predefinida,100.0,12,R(60PSTpc_20LOLsc_20UDS(49SNE_21EDFva_15VAP_10ZAU_05OCT)),7.55426069841,7.55426069841,7.554260698405768
92c7a064-ea09-48d0-93cc-f5681d996719,600,,No Predefinida,100.0,12,R(35PSTpc_25SDN_20LFNsc_20IAS(50EDFnv_50VAP)),7.55250307594,7.55250307594,6.979611138777014
92dfc4c5-a8d6-4688-b036-d080a8573fe4,600,,No Predefinida,100.0,12,R(80LFNsc_20PSTpc),33.33716874133,33.33716874133,33.337168741327865
92e9d7d9-6b9e-4cee-9473-aadcaae9520d,841,TCO,Comercial y Oficinas,100.0,,TCO(75EDFea_25VAP),1.37122212563,1.37122212563,1.3712221256325807
92f60497-92a5-4a9a-9c8b-acf25dae67dd,300,PST,Pastizal,100.0,,PST,6.29670527124,6.29670527124,6.296705271244474
92fe8a38-1d7d-4b23-b6e7-2503ad6771e7,103,LAA,Lámina de Agua Artificial,100.0,,LAA,9.93479215587,9.93479215587,9.93479215586701
93495780-88f7-438c-ac46-f1320b2252ea,300,PST,Pastizal,100.0,46,PSTpc,10.98103083289,10.98103083289,10.981030832885777
93750ce9-a863-489b-b357-5c75acb5c518,600,,No Predefinida,100.0,12,R(75LFNsc_25UDS(45SNE_20EDFva_15ZAU_10VAP_05LAA_05OCT)),4.6600723436,4.6600723436,4.6600723436026215
93ad248f-17a0-4f6a-af4a-5a7a376d239d,600,,No Predefinida,100.0,12,R(60LFNsc_40UDS(52SNE_20VAP_15EDFva_10ZAU_03LAA)),3.11142383288,3.11142383288,0.7351969309357341
93b1fb81-0b27-40a1-b6f8-a15dfb57dc2a,212,CHL,Cultivos Herbáceos distintos de Arroz,100.0,31,CHLsc,5.5764446205,5.5764446205,5.576444620496369
93d82d59-8be8-4ecd-a5ab-560938e71a12,600,,No Predefinida,100.0,12,R(40LFNsc_40UDS(38SNE_22VAP_15ZAU_15EDFea_10OCT)_20CHLsc),5.4550370908,5.4550370908,5.45503709079764
93e282d5-0903-4241-a375-1d1b9214572b,222,LFC,Frutales Cítricos,100.0,32,LFCrr,84.68521311637,84.68521311637,84.68521311637123
93eecd8e-640a-4960-81ba-952d58c923bf,600,,No Predefinida,100.0,11,A(60MTRpc_40PSTpc),20.99246900692,20.99246900692,19.386290154415583
93fd9d73-feee-4b33-9cc7-6a34dae57f51,600,,No Predefinida,100.0,12,R(70CHLsc_30PSTpc),15.4999616586,15.4999616586,15.499961658599965
941a2c1f-ea5c-4394-b396-69a25cb80c0b,812,UEN,Ensanche,100.0,,UEN(65VAP_20OCT_15ZAU),3.82697946181,3.82697946181,3.8269794618125763
9422d229-edf0-43ee-aa48-ec94d2ed4d44,600,,No Predefinida,100.0,12,R(65UDS(30EDFva_30SNE_20ZAU_15VAP_05LAA)_30LFNsc_05LOLsc),5.00833409732,5.00833409732,5.008334097315098
944359fa-d078-482f-b764-a2081cc70acd,823,IAS,Industrial Aislada,100.0,,IAS(95SNE_05EDFnv),1.05697613301,1.05697613301,1.0569761330069882
944c663c-e301-4974-897f-7fc728d4ecae,300,PST,Pastizal,100.0,,PST,7.34990396251,7.34990396251,7.349903962506651
9476d7de-f2da-45e4-8b8e-b94ba9314249,600,,No Predefinida,100.0,12,R(80PSTpc_15LFNsc_05EDFva),2.40525205918,2.40525205918,2.4052520591832773
947e54ec-3563-45cf-9dad-5f3a08d4c0cd,223,LFN,Frutales No Cítricos,100.0,31,LFNsc,7.28330398092,7.28330398092,2.181238630254681
94a5fb4b-b2fb-4576-a29f-d2b55bd7db3d,600,,No Predefinida,100.0,12,R(80UDS(30SNE_26ZAU_23EDFva_14OCT_07LAA)_20IAS(70VAP_20EDFnv_10OCT)),1.65748184914,1.65748184914,1.657481849141216
94df2ffe-b571-48d5-a11b-f3775f5422bc,600,,No Predefinida,100.0,12,R(60CHLsc_30SDN_07VAP_03EDFea),1.90751998409,1.90751998409,1.9075199840926513
